geography,count,total,student,employment,employmentType,fullTime,id
E08000010,138,268694,active and a full-time student,In employment,Self-employed without employees,NA,7491
E08000010,101,268694,active and a full-time student,In employment,Self-employed without employees,Part,7492
E08000010,37,268694,active and a full-time student,In employment,Self-employed without employees,Full,7493
E08000010,1164,268694,active and a full-time student,Unemployed,NA,NA,7494
E08000010,105798,268694,inactive,NA,NA,NA,7495
E08000010,62537,268694,inactive,Retired,NA,NA,7496
E08000010,9589,268694,inactive,Student,NA,NA,7497
E08000010,10928,268694,inactive,Looking after home or family,NA,NA,7498
E08000010,14514,268694,inactive,Long-term sick or disabled,NA,NA,7499
E08000010,8230,268694,inactive,Other,NA,NA,7500
E08000011,71707,124297,active (excluding full-time students),NA,NA,NA,7501
E08000011,67855,124297,active (excluding full-time students),In employment,NA,NA,7502
E08000011,59552,124297,active (excluding full-time students),In employment,Employee,NA,7503
E08000011,15823,124297,active (excluding full-time students),In employment,Employee,Part,7504
E08000011,43729,124297,active (excluding full-time students),In employment,Employee,Full,7505
E08000011,1322,124297,active (excluding full-time students),In employment,Self-employed with employees,NA,7506
E08000011,298,124297,active (excluding full-time students),In employment,Self-employed with employees,Part,7507
E08000011,1024,124297,active (excluding full-time students),In employment,Self-employed with employees,Full,7508
E08000011,6981,124297,active (excluding full-time students),In employment,Self-employed without employees,NA,7509
E08000011,2681,124297,active (excluding full-time students),In employment,Self-employed without employees,Part,7510
E08000011,4300,124297,active (excluding full-time students),In employment,Self-employed without employees,Full,7511
E08000011,3852,124297,active (excluding full-time students),Unemployed,NA,NA,7512
E08000011,2174,124297,active and a full-time student,NA,NA,NA,7513
E08000011,1635,124297,active and a full-time student,In employment,NA,NA,7514
E08000011,1551,124297,active and a full-time student,In employment,Employee,NA,7515
E08000011,1224,124297,active and a full-time student,In employment,Employee,Part,7516
E08000011,327,124297,active and a full-time student,In employment,Employee,Full,7517
E08000011,8,124297,active and a full-time student,In employment,Self-employed with employees,NA,7518
E08000011,5,124297,active and a full-time student,In employment,Self-employed with employees,Part,7519
E08000011,3,124297,active and a full-time student,In employment,Self-employed with employees,Full,7520
E08000011,76,124297,active and a full-time student,In employment,Self-employed without employees,NA,7521
E08000011,46,124297,active and a full-time student,In employment,Self-employed without employees,Part,7522
E08000011,30,124297,active and a full-time student,In employment,Self-employed without employees,Full,7523
E08000011,539,124297,active and a full-time student,Unemployed,NA,NA,7524
E08000011,50416,124297,inactive,NA,NA,NA,7525
E08000011,24035,124297,inactive,Retired,NA,NA,7526
E08000011,5156,124297,inactive,Student,NA,NA,7527
E08000011,6341,124297,inactive,Looking after home or family,NA,NA,7528
E08000011,10124,124297,inactive,Long-term sick or disabled,NA,NA,7529
E08000011,4760,124297,inactive,Other,NA,NA,7530
E08000012,208057,403028,active (excluding full-time students),NA,NA,NA,7531
E08000012,194163,403028,active (excluding full-time students),In employment,NA,NA,7532
E08000012,167998,403028,active (excluding full-time students),In employment,Employee,NA,7533
E08000012,44789,403028,active (excluding full-time students),In employment,Employee,Part,7534
E08000012,123209,403028,active (excluding full-time students),In employment,Employee,Full,7535
E08000012,4313,403028,active (excluding full-time students),In employment,Self-employed with employees,NA,7536
E08000012,1172,403028,active (excluding full-time students),In employment,Self-employed with employees,Part,7537
E08000012,3141,403028,active (excluding full-time students),In employment,Self-employed with employees,Full,7538
E08000012,21852,403028,active (excluding full-time students),In employment,Self-employed without employees,NA,7539
E08000012,9397,403028,active (excluding full-time students),In employment,Self-employed without employees,Part,7540
E08000012,12455,403028,active (excluding full-time students),In employment,Self-employed without employees,Full,7541
E08000012,13894,403028,active (excluding full-time students),Unemployed,NA,NA,7542
E08000012,16899,403028,active and a full-time student,NA,NA,NA,7543
E08000012,11587,403028,active and a full-time student,In employment,NA,NA,7544
E08000012,10841,403028,active and a full-time student,In employment,Employee,NA,7545
E08000012,8958,403028,active and a full-time student,In employment,Employee,Part,7546
E08000012,1883,403028,active and a full-time student,In employment,Employee,Full,7547
E08000012,82,403028,active and a full-time student,In employment,Self-employed with employees,NA,7548
E08000012,64,403028,active and a full-time student,In employment,Self-employed with employees,Part,7549
E08000012,18,403028,active and a full-time student,In employment,Self-employed with employees,Full,7550
E08000012,664,403028,active and a full-time student,In employment,Self-employed without employees,NA,7551
E08000012,547,403028,active and a full-time student,In employment,Self-employed without employees,Part,7552
E08000012,117,403028,active and a full-time student,In employment,Self-employed without employees,Full,7553
E08000012,5312,403028,active and a full-time student,Unemployed,NA,NA,7554
E08000012,178072,403028,inactive,NA,NA,NA,7555
E08000012,67225,403028,inactive,Retired,NA,NA,7556
E08000012,44261,403028,inactive,Student,NA,NA,7557
E08000012,19628,403028,inactive,Looking after home or family,NA,NA,7558
E08000012,30507,403028,inactive,Long-term sick or disabled,NA,NA,7559
E08000012,16451,403028,inactive,Other,NA,NA,7560
E08000013,84819,150572,active (excluding full-time students),NA,NA,NA,7561
E08000013,80743,150572,active (excluding full-time students),In employment,NA,NA,7562
E08000013,70983,150572,active (excluding full-time students),In employment,Employee,NA,7563
E08000013,17293,150572,active (excluding full-time students),In employment,Employee,Part,7564
E08000013,53690,150572,active (excluding full-time students),In employment,Employee,Full,7565
E08000013,1668,150572,active (excluding full-time students),In employment,Self-employed with employees,NA,7566
E08000013,366,150572,active (excluding full-time students),In employment,Self-employed with employees,Part,7567
E08000013,1302,150572,active (excluding full-time students),In employment,Self-employed with employees,Full,7568
E08000013,8092,150572,active (excluding full-time students),In employment,Self-employed without employees,NA,7569
E08000013,3171,150572,active (excluding full-time students),In employment,Self-employed without employees,Part,7570
E08000013,4921,150572,active (excluding full-time students),In employment,Self-employed without employees,Full,7571
E08000013,4076,150572,active (excluding full-time students),Unemployed,NA,NA,7572
E08000013,2511,150572,active and a full-time student,NA,NA,NA,7573
E08000013,1881,150572,active and a full-time student,In employment,NA,NA,7574
E08000013,1804,150572,active and a full-time student,In employment,Employee,NA,7575
E08000013,1457,150572,active and a full-time student,In employment,Employee,Part,7576
E08000013,347,150572,active and a full-time student,In employment,Employee,Full,7577
E08000013,9,150572,active and a full-time student,In employment,Self-employed with employees,NA,7578
E08000013,9,150572,active and a full-time student,In employment,Self-employed with employees,Part,7579
E08000013,0,150572,active and a full-time student,In employment,Self-employed with employees,Full,7580
E08000013,68,150572,active and a full-time student,In employment,Self-employed without employees,NA,7581
E08000013,50,150572,active and a full-time student,In employment,Self-employed without employees,Part,7582
E08000013,18,150572,active and a full-time student,In employment,Self-employed without employees,Full,7583
E08000013,630,150572,active and a full-time student,Unemployed,NA,NA,7584
E08000013,63242,150572,inactive,NA,NA,NA,7585
E08000013,36966,150572,inactive,Retired,NA,NA,7586
E08000013,5331,150572,inactive,Student,NA,NA,7587
E08000013,6656,150572,inactive,Looking after home or family,NA,NA,7588
E08000013,9825,150572,inactive,Long-term sick or disabled,NA,NA,7589
E08000013,4464,150572,inactive,Other,NA,NA,7590
E08000014,127536,232389,active (excluding full-time students),NA,NA,NA,7591
E08000014,121393,232389,active (excluding full-time students),In employment,NA,NA,7592
E08000014,103322,232389,active (excluding full-time students),In employment,Employee,NA,7593
E08000014,29085,232389,active (excluding full-time students),In employment,Employee,Part,7594
E08000014,74237,232389,active (excluding full-time students),In employment,Employee,Full,7595
E08000014,3045,232389,active (excluding full-time students),In employment,Self-employed with employees,NA,7596
E08000014,731,232389,active (excluding full-time students),In employment,Self-employed with employees,Part,7597
E08000014,2314,232389,active (excluding full-time students),In employment,Self-employed with employees,Full,7598
E08000014,15026,232389,active (excluding full-time students),In employment,Self-employed without employees,NA,7599
